personnage,character,Le personnage principal de ce roman est complexe et captivant.
précis,precise,La description qu'il a donnée de la scène était très précise.
distance,distance,La distance entre Paris et Lyon est d'environ 460 kilomètres.
urgent,urgent,Il est urgent de terminer le rapport avant la fin de la journée.
médical,medical,La recherche médicale progresse rapidement grâce aux nouvelles technologies.
choc,shock,La nouvelle de sa démission a provoqué un profond choc parmi ses collègues.
date,date,La date limite pour rendre le projet est fixée au 15 mai.
commande,order,J'ai passé une commande en ligne pour un nouveau livre.
bel,beautiful,Il y a un bel oiseau qui chante dans le jardin.
cimetière,cemetery,Nous avons visité un vieux cimetière où reposent des figures historiques.
emprunter,to borrow,
humeur,mood,"Aujourd'hui, elle est de bonne humeur malgré la pluie."
noter,to note,Je vais noter tous les points importants de la réunion.
secrétaire,Secretary,La secrétaire a organisé la réunion hier matin.
verser,to pour,Je vais verser de l'eau dans le verre.
cochon,pig,Le cochon se roule dans la boue pendant une chaude après-midi d'été.
permission,permission,J'ai demandé la permission à mes professeurs pour assister à un atelier artistique.
lac,lake,J'aime me promener autour du lac pendant les chaudes journées d'été.
allo,hello,"Allo, c'est Marie à l'appareil."
dépenser,spend,J'aime dépenser de l'argent pour découvrir de nouvelles cultures.
ordure,Garbage,N'oublie pas de sortir l'ordure avant l'arrivée du camion de collecte.
chocolat,chocolate,J'aime déguster du chocolat noir après le dîner.
tâche,task,J'ai une tâche importante à terminer avant de partir en vacances.
uniforme,uniform,Les élèves portent l'uniforme de l'école tous les matins.
emploi,job,J'ai trouvé un nouvel emploi dans une grande entreprise.
brave,courageous,Le pompier a été brave en risquant sa vie pour sauver les autres lors de l'incendie.
troupe,troupe,La troupe de théâtre se réunit chaque semaine pour répéter sa nouvelle pièce.
là-dessus,on that,
assassiner,assassinate,Le président a été assassiné lors d'une soirée officielle.
gorge,throat,"Après avoir crié lors du concert, ma gorge était très douloureuse."
avertir,to warn,Je vais avertir mes collègues des dangers potentiels avant que nous commencions le projet.
employé,employee,L'employé a aidé un client à trouver le produit qu'il cherchait.
revolver,revolver,Le détective sortit son revolver dès qu'il aperçut le suspect.
affronter,to confront,Elle a dû affronter ses peurs pour réussir son examen.
adresser,to address,J'ai décidé d'adresser une lettre de motivation à l'entreprise.
boule,ball,"Pendant la partie de pétanque, il a lancé sa boule avec beaucoup d'adresse."
patience,patience,"Avec beaucoup de patience, elle a su résoudre le problème complexe."
vider,to empty,"Après le dîner, j'ai vidé le lave-vaisselle."
échouer,fail,"Malgré tous ses efforts, il a échoué à l'examen."
nouvel,new,J'ai acheté un nouvel ordinateur hier.
assister,attend,"Hier, j'ai assisté à une conférence passionnante sur la technologie."
race,race,Les chiens de cette race sont connus pour leur grande intelligence.
éternel,eternal,La beauté de ce paysage restera éternelle dans nos mémoires.
parer,to parry,"Lors du duel, il réussit à parer le coup de son adversaire."
troisième,third,Il habite au troisième étage de l'immeuble.
double,double,J’ai commandé un café double pour rester bien éveillé ce matin.
fiston,son,Mon fiston adore jouer au football dans le jardin.
loup,wolf,Le loup rôdait silencieusement dans la forêt à la tombée du jour.
menace,threat,La tempête qui approche est une menace pour les habitants du village.
nager,to swim,J'aime nager dans la mer pendant les vacances d'été.
aube,dawn,"À l'aube, le ciel se pare de ses plus belles couleurs."
bague,ring,Elle portait une bague en or lors de la cérémonie de mariage.
autoriser,authorize,Le professeur a autorisé ses étudiants à utiliser leurs ordinateurs en classe.
éliminer,eliminate,"Pour assurer la sécurité du système, il est nécessaire d'éliminer toutes les vulnérabilités."
foncer,to rush,Il a foncé dans la rue pour attraper le bus.
nuage,cloud,Un nuage blanc dérive lentement dans le ciel.
bal,ball,Le bal de fin d'année était un moment inoubliable pour tous les élèves.
plat,dish,Le plat que j'ai commandé au restaurant était absolument délicieux.
whisky,whisky,"Ce soir, nous avons dégusté un excellent whisky pour fêter la fin de la semaine."
pis,then,
subir,to undergo,
nerf,nerve,Les nerfs jouent un rôle essentiel dans la transmission des signaux entre le cerveau et le reste du corps.
feuille,leaf,"En automne, les feuilles tombent des arbres."
suicider,to commit suicide,"Après des années de dépression, il a finalement décidé de se suicider."
contenir,to contain,Cette boîte contient des biscuits délicieux.
hésiter,to hesitate,Elle hésite à accepter cette offre d'emploi.
sport,sport,Je fais du sport presque tous les jours pour rester en forme.
immeuble,building,L'immeuble historique se dresse au centre de la ville.
exprimer,express,Il aime exprimer ses sentiments à travers la poésie.
souffrance,suffering,"Après une longue maladie, il a ressenti une profonde souffrance."
parfum,perfume,Elle a acheté un nouveau parfum au marché ce matin.
dessiner,to draw,Elle aime dessiner des paysages inspirés de la nature.
auprès,with,
labo,lab,Je dois aller au labo pour récupérer les résultats de mes tests.
brillant,brilliant,Ce professeur a une façon de présenter les idées de manière vraiment brillante.
pot,pot,J'ai acheté un nouveau pot pour y planter mes herbes aromatiques.
augmenter,to increase,Le gouvernement a décidé d'augmenter le budget pour soutenir l'éducation locale.
chou,cabbage,J'ai acheté un chou frais au marché pour préparer une délicieuse salade.
chut,hush,"Chut, le bébé dort."
assurance,insurance,J'ai souscrit une assurance pour ma voiture afin de me protéger en cas d'accident.
armer,to arm,Le gouvernement a décidé d'armer l'armée avec de nouvelles armes pour renforcer la sécurité nationale.
station,station,Je prends le métro à la station centrale tous les matins.
bagage,luggage,J'ai dû enregistrer mon bagage avant de monter dans l'avion.
aventure,adventure,Nous avons vécu une aventure incroyable lors de notre voyage en montagne.
fac,university,
voter,to vote,Je vais voter aux prochaines élections.
citoyen,citizen,Chaque citoyen a la responsabilité de contribuer au bien commun.
